LOA,No_of_Teus,GRT,port_waiting_time,ops_preparation_time,total_port_time,start_minutes_of_day,arrival_hour,arrival_day,arrival_month,arrival_year,arrival_dayofweek,Berth_Code_encoded,size_category_encoded,teu_category_encoded,grt_category_encoded,season_encoded,teu_per_meter,grt_per_meter,grt_per_teu,total_prep_ratio,waiting_ratio,teu_density,volume_index,avg_prep_time_by_size,avg_waiting_time_by_size,is_night_arrival,is_weekend,completion_minutes
104,2300,89100,0.576,0.4632,13.2928,845,13,22,1,2024,0,1,4,4,4,3,22.115384615384617,856.7307692307693,38.73913043478261,0.8041666666666667,0.043331728454501686,0.00024820858154191486,2772.551529095464,0.3408404580152672,0.4721145038167939,0,0,690
257,3200,104400,0.48,0.216,17.104,918,15,13,3,2024,2,2,1,0,0,3,12.45136186770428,406.2256809338521,32.625,0.45,0.02806361085126286,0.0001192659182730295,4411.583801837048,0.33098196027352655,0.46991077824812766,0,0,960
202,3240,105080,0.384,0.20879999999999999,17.172,572,9,14,2,2024,2,3,2,0,0,3,16.03960396039604,520.1980198019802,32.4320987654321,0.54375,0.02236198462613557,0.0001526418344156456,4097.058338071466,0.341793401319736,0.4713617276544691,0,0,972
328,2890,99130,0.432,0.2424,15.5852,70,0,27,2,2024,1,4,0,1,1,3,8.810975609756097,302.2256097560976,34.30103806228374,0.5611111111111111,0.027718604830223544,8.888303853279631e-05,4546.30879796189,0.33365267175572516,0.4695648854961832,1,0,867
358,2756,96852,0.504,0.408,15.388000000000002,951,15,27,2,2024,1,5,3,4,4,3,7.698324022346369,270.536312849162,35.1422351233672,0.8095238095238094,0.03275279438523525,7.948544193559626e-05,4571.832154144466,0.33921854583772393,0.46746469968387777,0,0,826
180,2580,93860,0.432,0.48,14.604000000000001,1110,18,18,1,2024,3,6,2,4,4,3,14.333333333333334,521.4444444444445,36.37984496124031,1.1111111111111112,0.029580936729663103,0.0001527097094964131,3519.310514059279,0.341793401319736,0.4713617276544691,0,0,774
339,3150,103550,0.312,0.4536,17.286,4,23,10,3,2024,6,7,3,0,0,3,9.29203539823009,305.4572271386431,32.87301587301587,1.4538461538461538,0.01804928844151336,8.973476965939246e-05,4799.766590212657,0.33921854583772393,0.46746469968387777,1,1,945
200,2836,98212,0.624,0.38880000000000003,15.9248,611,9,15,2,2024,3,8,2,1,1,3,14.18,491.06,34.63046544428773,0.6230769230769231,0.039184165578217627,0.0001443815419704313,3819.151845176687,0.341793401319736,0.4713617276544691,0,0,850
189,3300,106100,0.432,0.2808,17.7576,359,5,21,2,2024,2,9,2,3,3,3,17.46031746031746,561.3756613756614,32.15151515151515,0.65,0.02432761183943776,0.0001645647262989393,4044.799910446562,0.341793401319736,0.4713617276544691,0,0,990
113,3108,102836,0.504,0.2928,16.848000000000003,1325,21,23,2,2024,4,0,4,2,2,3,27.504424778761063,910.0530973451328,33.087516087516086,0.580952380952381,0.02991452991452991,0.0002674591074989407,3305.4826077508305,0.3408404580152672,0.4721145038167939,1,0,932
221,2190,87230,0.576,0.4632,12.7428,221,3,23,1,2024,1,1,1,4,4,3,9.90950226244344,394.70588235294116,39.8310502283105,0.8041666666666667,0.04520199642150861,0.00011360199773522228,3482.042655656331,0.33098196027352655,0.46991077824812766,1,0,657
302,4100,119700,0.48,0.216,21.604,523,8,14,3,2024,3,2,0,3,3,3,13.57615894039735,396.3576158940397,29.195121951219512,0.45,0.022218107757822625,0.00011341820334500711,5292.103346552219,0.33365267175572516,0.4695648854961832,0,0,1230
319,2450,91650,0.384,0.20879999999999999,13.222,181,2,15,2,2024,3,3,0,4,4,3,7.6802507836990594,287.30407523510974,37.40816326530612,0.54375,0.02904250491604901,8.37997903295042e-05,4153.010975977108,0.33365267175572516,0.4695648854961832,1,0,735
380,3240,105080,0.432,0.2424,17.3352,1024,16,27,2,2024,1,4,3,0,0,3,8.526315789473685,276.5263157894737,32.4320987654321,0.5611111111111111,0.02492039318842586,8.114118566305371e-05,5057.659142103204,0.33921854583772393,0.46746469968387777,0,0,972
357,3456,108752,0.312,0.4536,18.816000000000003,444,6,28,2,2024,2,5,3,3,3,3,9.680672268907562,304.62745098039215,31.46759259259259,1.4538461538461538,0.016581632653061222,8.901603895935305e-05,5119.486484956598,0.33921854583772393,0.46746469968387777,0,0,1036
281,2876,98892,0.624,0.38880000000000003,16.1248,571,9,19,1,2024,4,6,0,1,1,3,10.234875444839858,351.9288256227758,34.38525730180807,0.6230769230769231,0.03869815439571343,0.0001034954844157248,4307.435542362809,0.33365267175572516,0.4695648854961832,0,0,862
200,2980,100660,0.432,0.2808,16.1576,1052,17,11,3,2024,0,7,2,2,2,3,14.9,503.3,33.77852348993289,0.65,0.02673664405604793,0.00014802304788396584,3914.723220723793,0.341793401319736,0.4713617276544691,0,0,894
210,3108,102836,0.504,0.2928,16.848000000000003,127,1,16,2,2024,4,8,1,2,2,3,14.8,489.6952380952381,33.087516087516086,0.580952380952381,0.02991452991452991,0.00014391847213038236,4063.9512860478226,0.33098196027352655,0.46991077824812766,1,0,932
194,2892,99164,0.576,0.4632,16.2528,15,23,21,2,2024,2,9,2,2,2,3,14.907216494845361,511.1546391752577,34.28907330567082,0.8041666666666667,0.035440047253396334,0.00015032891467513777,3817.5495708716976,0.341793401319736,0.4713617276544691,1,0,867
369,2870,98790,0.48,0.216,15.454,909,14,24,2,2024,5,0,3,1,1,3,7.777777777777778,267.7235772357724,34.42160278745644,0.45,0.031059919761873948,7.873041580906749e-05,4712.019540450769,0.33921854583772393,0.46746469968387777,0,1,861
275,3490,109330,0.384,0.20879999999999999,18.422,978,16,23,1,2024,1,1,1,3,3,3,12.690909090909091,397.56363636363636,31.326647564469916,0.54375,0.020844642275540115,0.00011607892701828493,4716.63739210827,0.33098196027352655,0.46991077824812766,0,0,1047
348,3200,104400,0.432,0.2424,17.1352,397,6,15,3,2024,4,2,3,0,0,3,9.195402298850574,300.0,32.625,0.5611111111111111,0.0252112610299267,8.80785660809442e-05,4880.637738028381,0.33921854583772393,0.46746469968387777,0,0,960
284,3240,105080,0.504,0.408,17.808,1012,16,15,2,2024,3,3,0,0,0,3,11.408450704225352,370.0,32.4320987654321,0.8095238095238094,0.02830188679245283,0.00010856919208436764,4589.807501859089,0.33365267175572516,0.4695648854961832,0,0,972
119,2988,100796,0.432,0.48,16.644000000000002,657,10,28,2,2024,2,4,4,2,2,3,25.10924369747899,847.0252100840336,33.73360107095047,1.1111111111111112,0.025955299206921408,0.0002491095251545596,3297.035455514733,0.3408404580152672,0.4721145038167939,0,0,896
180,2756,96852,0.312,0.4536,15.315999999999999,147,2,29,2,2024,3,5,2,4,4,3,15.311111111111112,538.0666666666667,35.1422351233672,1.4538461538461538,0.020370854008879606,0.00015808771229413034,3635.410332547518,0.341793401319736,0.4713617276544691,1,0,826
190,2980,100660,0.624,0.38880000000000003,16.6448,112,1,20,1,2024,5,6,2,2,2,3,15.68421052631579,529.7894736842105,33.77852348993289,0.6230769230769231,0.037489185811785064,0.00015581373461470086,3848.3591591088602,0.341793401319736,0.4713617276544691,1,1,894
170,3150,103550,0.432,0.2808,17.0076,593,9,12,3,2024,1,7,4,0,0,3,18.529411764705884,609.1176470588235,32.87301587301587,0.65,0.025400409228815354,0.00017894168773255318,3813.3194870137477,0.3408404580152672,0.4721145038167939,0,0,945
300,2836,98212,0.504,0.2928,15.488000000000001,1156,18,16,2,2024,4,8,0,1,1,3,9.453333333333333,327.37333333333333,34.63046544428773,0.580952380952381,0.03254132231404958,9.625436131362087e-05,4371.837511647591,0.33365267175572516,0.4695648854961832,0,0,850
379,3300,106100,0.576,0.4632,18.2928,1009,16,22,2,2024,3,9,3,3,3,3,8.70712401055409,279.9472295514512,32.15151515151515,0.8041666666666667,0.03148779847808974,8.206525928891696e-05,5100.618533208233,0.33921854583772393,0.46746469968387777,0,0,990
210,3108,102836,0.48,0.216,16.644000000000002,415,6,25,2,2024,6,0,1,2,2,3,14.8,489.6952380952381,33.087516087516086,0.45,0.028839221341023787,0.00014391847213038236,4063.9512860478226,0.33098196027352655,0.46991077824812766,0,1,932
230,2190,87230,0.384,0.20879999999999999,11.921999999999999,657,10,24,1,2024,2,1,1,4,4,3,9.521739130434783,379.2608695652174,39.8310502283105,0.54375,0.03220936084549573,0.0001091567021716701,3528.6826961554666,0.33098196027352655,0.46991077824812766,0,0,657
127,3200,104400,0.432,0.2424,17.1352,1438,23,15,3,2024,4,2,4,0,0,3,25.19685039370079,822.0472440944882,32.625,0.5611111111111111,0.0252112610299267,0.00024134914170211483,3487.79860240511,0.3408404580152672,0.4721145038167939,1,0,960
295,2450,91650,0.576,0.4632,14.0428,667,10,16,2,2024,4,3,0,4,4,3,8.305084745762711,310.6779661016949,37.40816326530612,0.8041666666666667,0.041017460905232575,9.061740039020962e-05,4046.1333313341097,0.33365267175572516,0.4695648854961832,0,0,735
190,2678,95526,0.48,0.216,14.494,221,3,29,2,2024,3,4,2,4,4,3,14.094736842105263,502.7684210526316,35.670649738610905,0.45,0.03311715192493445,0.00014754869713067922,3649.4598392502985,0.341793401319736,0.4713617276544691,1,0,803
190,3456,108752,0.384,0.20879999999999999,18.252,1075,17,29,2,2024,3,5,2,3,3,3,18.189473684210526,572.3789473684211,31.46759259259259,0.54375,0.0210387902695595,0.0001672564521499423,4148.790730647514,0.341793401319736,0.4713617276544691,0,0,1036
189,2876,98892,0.432,0.2424,15.5152,1109,18,20,1,2024,5,6,2,1,1,3,15.216931216931217,523.2380952380952,34.38525730180807,0.5611111111111111,0.02784366298855316,0.00015387423873449032,3774.01783932059,0.341793401319736,0.4713617276544691,0,1,862
210,2980,100660,0.504,0.408,16.508,204,2,13,3,2024,2,7,1,2,2,3,14.19047619047619,479.3333333333333,33.77852348993289,0.8095238095238094,0.030530651805185365,0.0001409743313180627,3978.9104194821725,0.33098196027352655,0.46991077824812766,1,0,894
264,3108,102836,0.432,0.48,17.244,671,10,17,2,2024,5,8,1,2,2,3,11.772727272727273,389.530303030303,33.087516087516086,1.1111111111111112,0.025052192066805846,0.00011448060283098596,4386.081570054743,0.33098196027352655,0.46991077824812766,0,1,932
281,2892,99164,0.312,0.4536,15.996,669,10,23,2,2024,4,9,0,2,2,3,10.291814946619217,352.8967971530249,34.28907330567082,1.4538461538461538,0.019504876219054765,0.00010378579874368942,4319.3614548316555,0.33365267175572516,0.4695648854961832,0,0,867
211,2870,98790,0.624,0.38880000000000003,16.0948,11,23,25,2,2024,6,0,1,1,1,3,13.601895734597157,468.1990521327014,34.42160278745644,0.6230769230769231,0.03877028605512339,0.00013768494518268202,3911.041694091806,0.33098196027352655,0.46991077824812766,1,1,861
128,2300,89100,0.432,0.2808,12.7576,1399,23,24,1,2024,2,1,4,4,4,3,17.96875,696.09375,38.73913043478261,0.65,0.033862168432934096,0.00020166947250280584,2971.245269053286,0.3408404580152672,0.4721145038167939,1,0,690
247,3200,104400,0.504,0.2928,17.308,1052,17,16,3,2024,5,2,1,0,0,3,12.955465587044534,422.67206477732793,32.625,0.580952380952381,0.029119482320314305,0.0001240944979601967,4353.606204986644,0.33098196027352655,0.46991077824812766,0,1,960
179,3240,105080,0.576,0.4632,17.9928,88,1,17,2,2024,5,3,2,0,0,3,18.100558659217878,587.0391061452514,32.4320987654321,0.8041666666666667,0.03201280512204882,0.0001722550310165386,3935.2533905102996,0.341793401319736,0.4713617276544691,1,1,972
99,2890,99130,0.576,0.4632,16.2428,1130,18,29,2,2024,3,4,4,1,1,3,29.19191919191919,1001.3131313131313,34.30103806228374,0.8041666666666667,0.035461866180707756,0.0002944811781692645,3049.6222518823647,0.3408404580152672,0.4721145038167939,0,0,867
256,2756,96852,0.312,0.4536,15.315999999999999,759,12,1,3,2024,4,5,1,4,4,3,10.765625,378.328125,35.1422351233672,1.4538461538461538,0.020370854008879606,0.0001111554227068104,4088.2984349947624,0.33098196027352655,0.46991077824812766,0,0,826
137,2580,93860,0.624,0.38880000000000003,14.6448,634,10,21,1,2024,6,6,4,4,4,3,18.83211678832117,685.1094890510949,36.37984496124031,0.6230769230769231,0.04260898066207801,0.00020064049422886392,3213.218615399546,0.3408404580152672,0.4721145038167939,0,1,774
311,3150,103550,0.432,0.2808,17.0076,1195,19,13,3,2024,2,7,0,0,0,3,10.128617363344052,332.95819935691316,32.87301587301587,0.65,0.025400409228815354,9.781378429110624e-05,4663.804624051102,0.33365267175572516,0.4695648854961832,0,0,945
304,2836,98212,0.504,0.2928,15.488000000000001,270,4,18,2,2024,6,8,0,1,1,3,9.328947368421053,323.0657894736842,34.63046544428773,0.580952380952381,0.03254132231404958,9.498785655949429e-05,4391.182177356603,0.33365267175572516,0.4695648854961832,1,1,850
287,3300,106100,0.576,0.4632,18.2928,224,3,24,2,2024,5,9,0,3,3,3,11.498257839721255,369.6864111498258,32.15151515151515,0.8041666666666667,0.03148779847808974,0.00010837189292856979,4649.11626170012,0.33365267175572516,0.4695648854961832,1,1,990
361,3108,102836,0.48,0.216,16.644000000000002,976,16,26,2,2024,0,0,3,2,2,3,8.609418282548477,284.86426592797784,33.087516087516086,0.45,0.028839221341023787,8.371988683484847e-05,4868.305188948677,0.33921854583772393,0.46746469968387777,0,0,932
141,2190,87230,0.384,0.20879999999999999,11.921999999999999,731,11,25,1,2024,3,1,4,4,4,3,15.53191489361702,618.6524822695036,39.8310502283105,0.54375,0.03220936084549573,0.0001780570319112349,2997.6185433883593,0.3408404580152672,0.4721145038167939,0,0,657
368,4100,119700,0.432,0.2424,21.6352,656,10,17,3,2024,6,2,3,3,3,3,11.141304347826088,325.2717391304348,29.195121951219512,0.5611111111111111,0.019967460434846915,9.30768951363917e-05,5652.517842994209,0.33921854583772393,0.46746469968387777,0,1,1230
98,2450,91650,0.504,0.408,13.858,1171,19,17,2,2024,5,3,4,4,4,3,25.0,935.204081632653,37.40816326530612,0.8095238095238094,0.03636888439890316,0.00027277686852154935,2802.258594302435,0.3408404580152672,0.4721145038167939,0,1,735
113,2678,95526,0.432,0.48,15.094000000000001,676,10,1,3,2024,4,4,4,4,4,3,23.699115044247787,845.362831858407,35.670649738610905,1.1111111111111112,0.028620643964489198,0.0002480907296887527,3069.0469783899152,0.3408404580152672,0.4721145038167939,0,0,803
337,3456,108752,0.312,0.4536,18.816000000000003,256,3,2,3,2024,5,5,3,3,3,3,10.25519287833828,322.70623145400594,31.46759259259259,1.4538461538461538,0.016581632653061222,9.429888993616926e-05,5022.041483080098,0.33921854583772393,0.46746469968387777,1,1,1036
104,2876,98892,0.624,0.38880000000000003,16.1248,92,1,22,1,2024,0,6,4,1,1,3,27.653846153846153,950.8846153846154,34.38525730180807,0.6230769230769231,0.03869815439571343,0.0002796368377001795,3092.6287844153712,0.3408404580152672,0.4721145038167939,1,0,862
257,2980,100660,0.432,0.2808,16.1576,795,12,14,3,2024,3,7,1,2,2,3,11.59533073929961,391.67315175097275,33.77852348993289,0.65,0.02673664405604793,0.00011519303337273605,4256.004754891799,0.33098196027352655,0.46991077824812766,0,0,894
202,3108,102836,0.504,0.2928,16.848000000000003,1218,20,18,2,2024,6,8,2,2,2,3,15.386138613861386,509.08910891089107,33.087516087516086,0.580952380952381,0.02991452991452991,0.00014961821360089255,4011.6760131835654,0.341793401319736,0.4713617276544691,1,1,932
328,2892,99164,0.576,0.4632,16.2528,1336,21,24,2,2024,5,9,0,2,2,3,8.817073170731707,302.3292682926829,34.28907330567082,0.8041666666666667,0.035440047253396334,8.891405319200222e-05,4547.8771317295095,0.33365267175572516,0.4695648854961832,1,1,867
358,2870,98790,0.48,0.216,15.454,548,8,27,2,2024,1,0,3,1,1,3,8.016759776536313,275.94972067039106,34.42160278745644,0.45,0.031059919761873948,8.114950679761426e-05,4664.724181241234,0.33921854583772393,0.46746469968387777,0,0,861
180,2300,89100,0.384,0.20879999999999999,12.472,17,0,26,1,2024,4,1,2,4,4,3,12.777777777777779,495.0,38.73913043478261,0.54375,0.03078896728672226,0.00014340940266866192,3328.838162980229,0.341793401319736,0.4713617276544691,1,0,690
339,3200,104400,0.432,0.2424,17.1352,533,8,18,3,2024,0,2,3,0,0,3,9.43952802359882,307.9646017699115,32.625,0.5611111111111111,0.0252112610299267,9.041693509194272e-05,4838.195260925813,0.33921854583772393,0.46746469968387777,0,0,960
200,3240,105080,0.312,0.4536,17.736,572,9,18,2,2024,6,3,2,0,0,3,16.2,525.4,32.4320987654321,1.4538461538461538,0.017591339648173207,0.00015416825275980207,4083.4918204022874,0.341793401319736,0.4713617276544691,0,1,972
189,2890,99130,0.624,0.38880000000000003,16.1948,166,2,2,3,2024,5,4,2,1,1,3,15.291005291005291,524.4973544973545,34.30103806228374,0.6230769230769231,0.03853088645738138,0.00015425204570770998,3783.1618166124313,0.341793401319736,0.4713617276544691,1,1,867
113,2756,96852,0.432,0.2808,15.0376,1397,23,2,3,2024,5,5,4,4,4,3,24.38938053097345,857.0973451327434,35.1422351233672,0.65,0.0287279885088046,0.0002518211346278182,3112.830095678734,0.3408404580152672,0.4721145038167939,1,1,826
221,2580,93860,0.504,0.2928,14.208,1059,17,22,1,2024,0,6,1,4,4,3,11.67420814479638,424.70588235294116,36.37984496124031,0.580952380952381,0.03547297297297297,0.0001243789489111057,3768.462313845911,0.33098196027352655,0.46991077824812766,0,0,774
302,3150,103550,0.576,0.4632,17.5428,355,5,15,3,2024,4,7,0,0,0,3,10.43046357615894,342.88079470198676,32.87301587301587,0.8041666666666667,0.032833983172583625,0.00010072876461766239,4618.375068063033,0.33365267175572516,0.4695648854961832,0,0,945
319,2836,98212,0.48,0.216,15.284,801,13,19,2,2024,0,8,0,1,1,3,8.890282131661442,307.87460815047024,34.63046544428773,0.45,0.031405391258832765,9.05213429281701e-05,4462.2492125281815,0.33365267175572516,0.4695648854961832,0,0,850
380,3300,106100,0.384,0.20879999999999999,17.471999999999998,863,14,25,2,2024,6,9,3,3,3,3,8.68421052631579,279.2105263157895,32.15151515151515,0.54375,0.02197802197802198,8.184929808026191e-05,5105.100625614005,0.33921854583772393,0.46746469968387777,0,1,990
357,3108,102836,0.432,0.2424,16.6752,53,0,28,2,2024,2,0,3,2,2,3,8.705882352941176,288.0560224089636,33.087516087516086,0.5611111111111111,0.025906735751295335,8.465792478257785e-05,4850.257552709561,0.33921854583772393,0.46746469968387777,1,0,932
281,2190,87230,0.504,0.408,12.558000000000002,804,12,26,1,2024,4,1,0,4,4,3,7.7935943060498225,310.4270462633452,39.8310502283105,0.8095238095238094,0.04013377926421404,8.934534341453424e-05,3772.293156535019,0.33365267175572516,0.4695648854961832,0,0,657
200,4100,119700,0.432,0.48,22.203999999999997,154,2,19,3,2024,1,2,2,3,3,3,20.5,598.5,29.195121951219512,1.1111111111111112,0.019455953882183394,0.00017126148705096073,4612.850018605357,0.341793401319736,0.4713617276544691,1,0,1230
210,2450,91650,0.312,0.4536,13.786,215,3,19,2,2024,0,3,1,4,4,3,11.666666666666666,436.42857142857144,37.40816326530612,1.4538461538461538,0.022631655302480777,0.00012729587197672304,3612.7614223157866,0.33098196027352655,0.46991077824812766,1,0,735
194,3240,105080,0.624,0.38880000000000003,17.9448,1157,18,2,3,2024,5,4,2,0,0,3,16.701030927835053,541.6494845360825,32.4320987654321,0.6230769230769231,0.03477330480139093,0.00015893634305134234,4042.241608013955,0.341793401319736,0.4713617276544691,0,1,972
369,3456,108752,0.432,0.2808,18.5376,878,14,3,3,2024,6,5,3,3,3,3,9.365853658536585,294.7208672086721,31.46759259259259,0.65,0.023303987571206625,8.612120842408954e-05,5176.216715045033,0.33921854583772393,0.46746469968387777,0,1,1036
275,2876,98892,0.504,0.2928,15.688,491,7,23,1,2024,1,6,1,1,1,3,10.458181818181819,359.60727272727274,34.38525730180807,0.580952380952381,0.03212646608873024,0.0001057535677120679,4276.556806547133,0.33098196027352655,0.46991077824812766,0,0,862
348,2980,100660,0.576,0.4632,16.692800000000002,1422,23,15,3,2024,4,7,3,2,2,3,8.563218390804598,289.2528735632184,33.77852348993289,0.8041666666666667,0.03450589475702098,8.5070717174693e-05,4708.517020872045,0.33921854583772393,0.46746469968387777,1,0,894
284,3108,102836,0.48,0.216,16.644000000000002,291,4,20,2,2024,1,8,0,2,2,3,10.943661971830986,362.09859154929575,33.087516087516086,0.45,0.028839221341023787,0.00010641858854711371,4494.156329002927,0.33365267175572516,0.4695648854961832,1,0,932
119,2892,99164,0.384,0.20879999999999999,15.431999999999999,482,7,26,2,2024,0,9,4,2,2,3,24.30252100840336,833.3109243697479,34.28907330567082,0.54375,0.024883359253499226,0.00024507402896619096,3243.643347068963,0.3408404580152672,0.4721145038167939,0,0,867
180,2870,98790,0.432,0.2424,15.4852,1072,17,28,2,2024,2,0,2,1,1,3,15.944444444444445,548.8333333333334,34.42160278745644,0.5611111111111111,0.027897605455531733,0.00016139735240858837,3709.275825359353,0.341793401319736,0.4713617276544691,0,0,861
190,3490,109330,0.312,0.4536,18.986,127,1,27,1,2024,5,1,2,3,3,3,18.36842105263158,575.421052631579,31.326647564469916,1.4538461538461538,0.01643316127673022,0.0001680089733159387,4169.712632137826,0.341793401319736,0.4713617276544691,1,1,1047
170,3200,104400,0.624,0.38880000000000003,17.744799999999998,71,0,20,3,2024,2,2,4,0,0,3,18.823529411764707,614.1176470588235,32.625,0.6230769230769231,0.035165231504440744,0.00018030200585981518,3843.850304739203,0.3408404580152672,0.4721145038167939,1,0,960
300,3240,105080,0.432,0.2808,17.4576,1058,17,19,2,2024,0,3,0,0,0,3,10.8,350.26666666666665,32.4320987654321,0.65,0.02474566950783613,0.00010277883517320137,4674.43124616453,0.33365267175572516,0.4695648854961832,0,0,972
379,2988,100796,0.504,0.2928,16.248,799,13,3,3,2024,6,4,3,2,2,3,7.883905013192612,265.9525065963061,33.73360107095047,0.580952380952381,0.031019202363367797,7.821644721211766e-05,4850.885611359784,0.33921854583772393,0.46746469968387777,0,1,896
210,2756,96852,0.576,0.4632,15.5728,584,9,4,3,2024,0,5,1,4,4,3,13.123809523809523,461.2,35.1422351233672,0.8041666666666667,0.036987568067399564,0.00013550375339496887,3827.093157567614,0.33098196027352655,0.46991077824812766,0,0,826
230,2980,100660,0.48,0.216,16.004,1439,23,23,1,2024,1,6,1,2,2,3,12.956521739130435,437.6521739130435,33.77852348993289,0.45,0.029992501874531365,0.0001287156938121442,4101.414621910782,0.33098196027352655,0.46991077824812766,1,0,894
127,3150,103550,0.384,0.20879999999999999,16.721999999999998,967,15,16,3,2024,5,7,4,0,0,3,24.80314960629921,815.3543307086615,32.87301587301587,0.54375,0.02296376031575171,0.0002395282434215279,3460.0958213519984,0.3408404580152672,0.4721145038167939,0,1,945
295,2836,98212,0.432,0.2424,15.3152,1308,21,20,2,2024,1,8,0,1,1,3,9.613559322033899,332.9220338983051,34.63046544428773,0.5611111111111111,0.02820727120768909,9.78857911663941e-05,4347.413328779313,0.33365267175572516,0.4695648854961832,1,0,850
190,3300,106100,0.504,0.408,18.108,6,23,26,2,2024,0,9,2,3,3,3,17.36842105263158,558.421052631579,32.15151515151515,0.8095238095238094,0.02783300198807157,0.00016369859616052382,4051.921051751593,0.341793401319736,0.4713617276544691,1,0,990
190,3108,102836,0.432,0.48,17.244,594,9,29,2,2024,3,0,2,2,2,3,16.357894736842105,541.2421052631579,33.087516087516086,1.1111111111111112,0.025052192066805846,0.0001590677849862121,3930.6097662459433,0.341793401319736,0.4713617276544691,0,0,932
189,2190,87230,0.312,0.4536,12.485999999999999,1281,20,27,1,2024,5,1,2,4,4,3,11.587301587301587,461.53439153439155,39.8310502283105,1.4538461538461538,0.024987986544930323,0.0001328361984099689,3305.145608772293,0.341793401319736,0.4713617276544691,1,1,657
210,3200,104400,0.624,0.38880000000000003,17.744799999999998,1148,18,20,3,2024,2,2,1,0,0,3,15.238095238095237,497.14285714285717,32.625,0.6230769230769231,0.035165231504440744,0.00014595876664842182,4124.360231358451,0.33098196027352655,0.46991077824812766,0,0,960
264,2450,91650,0.432,0.2808,13.5076,684,11,20,2,2024,1,3,1,4,4,3,9.280303030303031,347.15909090909093,37.40816326530612,0.65,0.031981995321152534,0.00010125807998148424,3899.1280101770303,0.33098196027352655,0.46991077824812766,0,0,735
281,2678,95526,0.504,0.2928,14.698,353,5,4,3,2024,0,4,0,4,4,3,9.530249110320284,339.9501779359431,35.670649738610905,0.580952380952381,0.03429037964348891,9.97660229709219e-05,4157.952226316749,0.33365267175572516,0.4695648854961832,0,0,803
211,3456,108752,0.576,0.4632,19.0728,97,1,5,3,2024,1,5,1,3,3,3,16.379146919431278,515.4123222748815,31.46759259259259,0.8041666666666667,0.030200075500188748,0.00015061007539568264,4296.331799222419,0.33098196027352655,0.46991077824812766,1,0,1036
128,2876,98892,0.48,0.216,15.484,978,16,24,1,2024,2,6,4,1,1,3,22.46875,772.59375,34.38525730180807,0.45,0.030999741668819424,0.00022720493063139587,3314.2607263389814,0.3408404580152672,0.4721145038167939,0,0,862
247,2980,100660,0.384,0.20879999999999999,15.872,549,8,17,3,2024,6,7,1,2,2,3,12.064777327935223,407.53036437246965,33.77852348993289,0.54375,0.024193548387096774,0.00011985671893438529,4200.071797714432,0.33098196027352655,0.46991077824812766,0,1,894
179,3108,102836,0.432,0.2424,16.6752,805,13,21,2,2024,2,8,2,2,2,3,17.363128491620113,574.5027932960894,33.087516087516086,0.5611111111111111,0.025906735751295335,0.00016884290026469438,3853.243066082525,0.341793401319736,0.4713617276544691,0,0,932
99,2892,99164,0.312,0.4536,15.996,1102,17,27,2,2024,1,9,4,2,2,3,29.21212121212121,1001.6565656565657,34.28907330567082,1.4538461538461538,0.019504876219054765,0.00029458393380784573,3050.6742757920156,0.3408404580152672,0.4721145038167939,0,0,867
256,2870,98790,0.624,0.38880000000000003,16.0948,213,3,1,3,2024,4,0,1,1,1,3,11.2109375,385.8984375,34.42160278745644,0.6230769230769231,0.03877028605512339,0.0001134825134122887,4171.365860962913,0.33098196027352655,0.46991077824812766,1,0,861
137,2300,89100,0.432,0.2808,12.7576,605,9,28,1,2024,6,1,4,4,4,3,16.78832116788321,650.3649635036496,38.73913043478261,0.65,0.033862168432934096,0.00018842111299532225,3039.312589841094,0.3408404580152672,0.4721145038167939,0,1,690
311,3200,104400,0.504,0.2928,17.308,779,12,21,3,2024,3,2,0,0,0,3,10.289389067524116,335.6913183279743,32.625,0.580952380952381,0.029119482320314305,9.855736654716586e-05,4701.144733991785,0.33365267175572516,0.4695648854961832,0,0,960
304,3240,105080,0.576,0.4632,17.9928,93,1,21,2,2024,2,3,0,0,0,3,10.657894736842104,345.6578947368421,32.4320987654321,0.8041666666666667,0.03201280512204882,0.00010142648207881715,4695.114839641164,0.33365267175572516,0.4695648854961832,1,0,972
287,2890,99130,0.48,0.216,15.554,1247,20,4,3,2024,0,4,0,1,1,3,10.069686411149826,345.4006968641115,34.30103806228374,0.45,0.030860228880030857,0.00010158061546605292,4348.387933066879,0.33365267175572516,0.4695648854961832,1,0,867
361,2756,96852,0.384,0.20879999999999999,14.751999999999999,1233,20,5,3,2024,1,5,3,4,4,3,7.634349030470914,268.28808864265926,35.1422351233672,0.54375,0.026030368763557486,7.882489809679629e-05,4584.567128435098,0.33921854583772393,0.46746469968387777,1,0,826
141,2580,93860,0.432,0.2424,14.0352,480,7,25,1,2024,3,6,4,4,4,3,18.29787234042553,665.6737588652483,36.37984496124031,0.5611111111111111,0.030779753761969904,0.0001949485653145699,3244.1913064144937,0.3408404580152672,0.4721145038167939,0,0,774
368,3150,103550,0.504,0.408,17.358,94,1,18,3,2024,0,7,3,0,0,3,8.559782608695652,281.3858695652174,32.87301587301587,0.8095238095238094,0.02903560318008987,8.26632796590599e-05,4932.905835044486,0.33921854583772393,0.46746469968387777,1,0,945
